"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US06","California","39356104","*****",
"1400000US06037269908","Census Tract 2699.08; Los Angeles County; California","1847","342",
"1400000US06037269909","Census Tract 2699.09; Los Angeles County; California","2098","629",
"1400000US06037270101","Census Tract 2701.01; Los Angeles County; California","1935","394",
"1400000US06037270102","Census Tract 2701.02; Los Angeles County; California","2198","515",
"1400000US06037270200","Census Tract 2702; Los Angeles County; California","3697","567",
"1400000US06037270300","Census Tract 2703; Los Angeles County; California","2815","489",
"1400000US06037271100","Census Tract 2711; Los Angeles County; California","2461","289",
"1400000US06037271200","Census Tract 2712; Los Angeles County; California","2268","529",
"1400000US06037271300","Census Tract 2713; Los Angeles County; California","5152","623",
"1400000US06037271400","Census Tract 2714; Los Angeles County; California","3266","373",
"1400000US06037271500","Census Tract 2715; Los Angeles County; California","2926","447",
"1400000US06037271600","Census Tract 2716; Los Angeles County; California","5099","650",
"1400000US06037271702","Census Tract 2717.02; Los Angeles County; California","4092","451",
"1400000US06037271703","Census Tract 2717.03; Los Angeles County; California","2765","278",
"1400000US06037271704","Census Tract 2717.04; Los Angeles County; California","2996","908",
"1400000US06037271801","Census Tract 2718.01; Los Angeles County; California","3045","458",
"1400000US06037271803","Census Tract 2718.03; Los Angeles County; California","3231","659",
"1400000US06037271804","Census Tract 2718.04; Los Angeles County; California","2414","337",
"1400000US06037271901","Census Tract 2719.01; Los Angeles County; California","3144","509",
"1400000US06037271902","Census Tract 2719.02; Los Angeles County; California","3871","412",
"1400000US06037272100","Census Tract 2721; Los Angeles County; California","4369","585",
"1400000US06037272201","Census Tract 2722.01; Los Angeles County; California","1991","311",
"1400000US06037272202","Census Tract 2722.02; Los Angeles County; California","3106","452",
"1400000US06037272301","Census Tract 2723.01; Los Angeles County; California","3234","487",
"1400000US06037272302","Census Tract 2723.02; Los Angeles County; California","3766","509",
"1400000US06037273100","Census Tract 2731; Los Angeles County; California","2644","363",
"1400000US06037273200","Census Tract 2732; Los Angeles County; California","2911","439",
"1400000US06037273300","Census Tract 2733; Los Angeles County; California","3024","536",
"1400000US06037273403","Census Tract 2734.03; Los Angeles County; California","1306","345",
"1400000US06037273404","Census Tract 2734.04; Los Angeles County; California","1424","281",
"1400000US06037273502","Census Tract 2735.02; Los Angeles County; California","2625","378",
"1400000US06037273600","Census Tract 2736; Los Angeles County; California","2103","344",
"1400000US06037273700","Census Tract 2737; Los Angeles County; California","2796","379",
"1400000US06037273800","Census Tract 2738; Los Angeles County; California","3027","344",
"1400000US06037273902","Census Tract 2739.02; Los Angeles County; California","4011","627",
"1400000US06037274100","Census Tract 2741; Los Angeles County; California","4237","785",
"1400000US06037274202","Census Tract 2742.02; Los Angeles County; California","3820","541",
"1400000US06037275101","Census Tract 2751.01; Los Angeles County; California","979","151",
"1400000US06037275102","Census Tract 2751.02; Los Angeles County; California","4265","880",
"1400000US06037275200","Census Tract 2752; Los Angeles County; California","3754","620",
"1400000US06037275311","Census Tract 2753.11; Los Angeles County; California","4985","548",
"1400000US06037275312","Census Tract 2753.12; Los Angeles County; California","1991","202",
"1400000US06037275313","Census Tract 2753.13; Los Angeles County; California","3298","790",
"1400000US06037275400","Census Tract 2754; Los Angeles County; California","4161","581",
"1400000US06037275500","Census Tract 2755; Los Angeles County; California","4808","909",
"1400000US06037275603","Census Tract 2756.03; Los Angeles County; California","2820","444",
"1400000US06037275604","Census Tract 2756.04; Los Angeles County; California","10065","875",
"1400000US06037275605","Census Tract 2756.05; Los Angeles County; California","2701","385",
"1400000US06037276000","Census Tract 2760; Los Angeles County; California","6609","656",
"1400000US06037276101","Census Tract 2761.01; Los Angeles County; California","2991","551",
"1400000US06037276102","Census Tract 2761.02; Los Angeles County; California","3262","487",
"1400000US06037276400","Census Tract 2764; Los Angeles County; California","4388","632",
"1400000US06037276500","Census Tract 2765; Los Angeles County; California","5617","273",
"1400000US06037276601","Census Tract 2766.01; Los Angeles County; California","4136","503",
"1400000US06037276605","Census Tract 2766.05; Los Angeles County; California","2366","859",
"1400000US06037276606","Census Tract 2766.06; Los Angeles County; California","2987","269",
"1400000US06037276607","Census Tract 2766.07; Los Angeles County; California","2787","377",
"1400000US06037276608","Census Tract 2766.08; Los Angeles County; California","2141","335",
"1400000US06037277000","Census Tract 2770; Los Angeles County; California","5947","1184",
"1400000US06037277100","Census Tract 2771; Los Angeles County; California","3149","637",
"1400000US06037277200","Census Tract 2772; Los Angeles County; California","1845","406",
"1400000US06037277400","Census Tract 2774; Los Angeles County; California","0","13",
"1400000US06037278001","Census Tract 2780.01; Los Angeles County; California","2220","315",
"1400000US06037278102","Census Tract 2781.02; Los Angeles County; California","3116","337",
"1400000US06037291110","Census Tract 2911.10; Los Angeles County; California","4530","742",
"1400000US06037291120","Census Tract 2911.20; Los Angeles County; California","2178","409",
"1400000US06037291130","Census Tract 2911.30; Los Angeles County; California","3492","423",
"1400000US06037291210","Census Tract 2912.10; Los Angeles County; California","4752","771",
"1400000US06037291220","Census Tract 2912.20; Los Angeles County; California","3008","408",
"1400000US06037291300","Census Tract 2913; Los Angeles County; California","3132","376",
"1400000US06037292001","Census Tract 2920.01; Los Angeles County; California","4219","603",
"1400000US06037292002","Census Tract 2920.02; Los Angeles County; California","1993","466",
"1400000US06037293203","Census Tract 2932.03; Los Angeles County; California","2936","525",
"1400000US06037293204","Census Tract 2932.04; Los Angeles County; California","3660","1555",
"1400000US06037293205","Census Tract 2932.05; Los Angeles County; California","3487","549",
"1400000US06037293206","Census Tract 2932.06; Los Angeles County; California","2882","530",
"1400000US06037293301","Census Tract 2933.01; Los Angeles County; California","2734","229",
"1400000US06037293302","Census Tract 2933.02; Los Angeles County; California","4637","809",
"1400000US06037293304","Census Tract 2933.04; Los Angeles County; California","5317","824",
"1400000US06037293306","Census Tract 2933.06; Los Angeles County; California","2195","301",
"1400000US06037293307","Census Tract 2933.07; Los Angeles County; California","2670","752",
"1400000US06037294110","Census Tract 2941.10; Los Angeles County; California","3938","437",
"1400000US06037294120","Census Tract 2941.20; Los Angeles County; California","2809","737",
"1400000US06037294200","Census Tract 2942; Los Angeles County; California","4668","690",
"1400000US06037294301","Census Tract 2943.01; Los Angeles County; California","2731","402",
"1400000US06037294302","Census Tract 2943.02; Los Angeles County; California","4567","527",
"1400000US06037294410","Census Tract 2944.10; Los Angeles County; California","5237","709",
"1400000US06037294421","Census Tract 2944.21; Los Angeles County; California","2763","498",
"1400000US06037294510","Census Tract 2945.10; Los Angeles County; California","4095","707",
"1400000US06037294520","Census Tract 2945.20; Los Angeles County; California","3597","354",
"1400000US06037294610","Census Tract 2946.10; Los Angeles County; California","4021","864",
"1400000US06037294620","Census Tract 2946.20; Los Angeles County; California","4229","661",
"1400000US06037294701","Census Tract 2947.01; Los Angeles County; California","2789","426",
"1400000US06037294810","Census Tract 2948.10; Los Angeles County; California","3929","485",
"1400000US06037294820","Census Tract 2948.20; Los Angeles County; California","3289","524",
"1400000US06037294830","Census Tract 2948.30; Los Angeles County; California","4167","701",
"1400000US06037294900","Census Tract 2949; Los Angeles County; California","3824","390",
"1400000US06037295103","Census Tract 2951.03; Los Angeles County; California","5369","778",
"1400000US06037296210","Census Tract 2962.10; Los Angeles County; California","3616","729",
"1400000US06037296220","Census Tract 2962.20; Los Angeles County; California","4154","534",
"1400000US06037296300","Census Tract 2963; Los Angeles County; California","4882","847",
"1400000US06037296401","Census Tract 2964.01; Los Angeles County; California","3075","496",
"1400000US06037296402","Census Tract 2964.02; Los Angeles County; California","3346","466",
"1400000US06037296500","Census Tract 2965; Los Angeles County; California","3687","498",
"1400000US06037296600","Census Tract 2966; Los Angeles County; California","5284","685",
"1400000US06037296901","Census Tract 2969.01; Los Angeles County; California","4492","988",
"1400000US06037296902","Census Tract 2969.02; Los Angeles County; California","4552","621",
"1400000US06037297001","Census Tract 2970.01; Los Angeles County; California","1659","183",
"1400000US06037297002","Census Tract 2970.02; Los Angeles County; California","4376","830",
"1400000US06037297110","Census Tract 2971.10; Los Angeles County; California","4809","669",
"1400000US06037297120","Census Tract 2971.20; Los Angeles County; California","3264","476",
"1400000US06037297201","Census Tract 2972.01; Los Angeles County; California","4078","525",
"1400000US06037297202","Census Tract 2972.02; Los Angeles County; California","4128","668",
"1400000US06037297300","Census Tract 2973; Los Angeles County; California","2152","270",
